year,month,module,trt,habitat,AMACAN,BARE,BIDCON,BIDFRO,BIDLAE,BIDSPP,CUSGRO,DET,ECHMUR,ECHSPP,ECLPRO,FEATHR,IMPCAP,IRIPSE,LEEORY,LUDPEP,LYCRUB,MURKEI,NUPADV,PELVIR,PERHYD,PERPUN,PERSPP,PHAARU,PONCOR,SAGLAT,SCHTAB,TRASH,TYPANG,TYPLAT,TYPSPP,UNKALT,UNKSDG,WOOD,ZIZAQU
2011,AUG,16,C,unveg,0,100,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,AUG,16,X,unveg,0,5,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0.1,45,0,0,45,0,0,0,0,0,0,0,0,0,0
2012,AUG,1,C,veg,0,100,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,AUG,1,X,veg,0,4,0,0,0,0,0,9,0,5,0,0,0,0,0.5,0,0,0,0,7,0,55,0,0,25,0,0,0,0,0,0,0,0,0,3
2012,AUG,2,C,veg,0,98,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
2012,AUG,2,X,veg,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,90,0,0,0,0,0,0,0,0,0,3
2012,AUG,3,C,veg,0,99,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,AUG,3,X,veg,0,10,0,0,0,0,0,7,7,0,0,0,0,0,0,2,0,0,0,10,4,3,0,0,25,0,0,0,0,0,0,0,0,0,5
2012,AUG,4,C,veg,0,100,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,AUG,4,X,veg,0,10,0,0,0,0,0,5,0,2,2,0,0,0,2,0,0,0,0,4,0,30,0,0,75,0,0,0,0,0,0,0,0,0,2
2012,AUG,5,C,unveg,0,99,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,AUG,5,X,unveg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,3
2012,AUG,6,C,unveg,0,99,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
2012,AUG,6,X,unveg,0,50,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
2012,AUG,7,C,veg,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,AUG,7,X,veg,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,60,0,6,0,0,15,0,0,0,0,0,0,0,0,0,1
2012,AUG,8,C,veg,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2012,AUG,8,X,veg,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2012,AUG,9,C,unveg,0,100,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,AUG,9,X,unveg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,65,0,0,0,0,0,0,0,0,0,30
2012,AUG,10,C,unveg,0,99,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
2012,AUG,10,X,unveg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,95,0,0,0,0,0,0,0,0,0,5
2012,AUG,11,C,veg,0,93,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,AUG,11,X,veg,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,0,90,0,0,0,0,0,0,0,0,0,2
2012,AUG,12,C,veg,0,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,AUG,12,X,veg,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,6,0,80,0,0,10,3,0,0,0,0,0,0,0,0,0
2012,AUG,13,C,unveg,0,100,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,AUG,13,X,unveg,0,40,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,15,0,0,0,0,0,0,0,0,0,25
2012,AUG,14,C,unveg,0,85,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,AUG,14,X,unveg,5,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,85,0,0,5,0,0,0,0,25,0,0,0,0,0
2012,AUG,15,C,unveg,0,65,0,0,0,0,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,0
2012,AUG,15,X,unveg,2,0,0,0,1,0,0,0.5,4,0,0,0,0,0,45,0,3,0,0,3,0,70,0,0,5,1,0,0,0,0,0,0,0,0,0
2012,AUG,16,C,unveg,0,100,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
2012,AUG,16,X,unveg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,80,0,0,30,0,0,0,0,0,0,0,0,0,0
2013,AUG,1,C,veg,0,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AUG,1,X,veg,20,3,0,0,0,0,0,2,0,10,0,0,0,0,2,0,0,0,0,7,0,10,0,0,40,0,0,0,0,0,0,0,0,0,55
2013,AUG,2,C,veg,0,98,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AUG,2,X,veg,4,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,80,0,0,0,0,0,0,0,0,0,30
2013,AUG,3,C,veg,0,93,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
2013,AUG,3,X,veg,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,10,6,0,0.5,0,10,0,0,0,0,95
2013,AUG,4,C,veg,0,98,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AUG,4,X,veg,1,1,0.5,0,1,0,0,2,0,2,0,0,0,0,14,0,0,1,0,4,0,6,0,0,45,0,0,0,0,0,0,0,0,0,40
2013,AUG,5,C,unveg,0,98,0,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,AUG,5,X,unveg,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,99,0,0,0,0,0,0,0,0,0,0
2013,AUG,6,C,unveg,0,98,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2013,AUG,6,X,unveg,0,30,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0,1,0,1,0,70,2,0,0,0,0,0,0,0,0,0,0
2013,AUG,7,C,veg,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AUG,7,X,veg,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2
2013,AUG,8,C,veg,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2013,AUG,8,X,veg,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2013,AUG,9,C,unveg,0,100,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AUG,9,X,unveg,15,2,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,1,0,12,0,0,70,0,0,0.1,0,0,0,0,0,0,20
2013,AUG,10,C,unveg,0,99,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,AUG,10,X,unveg,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,90,0,0,0,0,0,0,0,0,0,25
2013,AUG,11,C,veg,0,55,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AUG,11,X,veg,6,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,95,0,0,0,0,0,0,0,0,0,0
2013,AUG,12,C,veg,0,25,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2013,AUG,12,X,veg,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,50,0,10,0,0,30,0,0,0,0,0,0,0,0,0,0
2013,AUG,13,C,unveg,0,100,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,AUG,13,X,unveg,0,0.5,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,25,0,0,0,0,0,0,0,0,0,15
2013,AUG,14,C,unveg,0,75,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,25,0,1,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0
2013,AUG,14,X,unveg,90,0,3,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,2,0,5,0,0,15,0,2,2,0,25,0,0,0,0,0
2013,AUG,15,C,unveg,0,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2013,AUG,15,X,unveg,40,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,3,0,0,7,0,7,0,0,4,2,0,0,0,0,0,0,0,0,0
2013,AUG,16,C,unveg,0,100,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
2013,AUG,16,X,unveg,13,1,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,1,2,0,40,0,0,30,4,0,0,0,0,0,0,0,0,0
2014,AUG,1,C,veg,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2014,AUG,1,X,veg,4,0,0,0,35,0,0,10,0,3,0,0,0,0,13,0,0,0,0,15,0,5,0,0,40,0,0,0,0,0,0,0,0,0,10
2014,AUG,2,C,veg,0,99,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,AUG,2,X,veg,2,0,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,85,0,0.5,0,0,0,0,0,0,0,8
2014,AUG,3,C,veg,0,93,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AUG,3,X,veg,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0.5,85,0,0,0,25,0,0,0,0,5
2014,AUG,4,C,veg,0,95,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2014,AUG,4,X,veg,0,0,0,0,1,0,0,5,0,0,0,0,0,0,50,0,0,0,0,6,0,0,0,0,60,0,0,0,0,0,0,0,0,0,20
2014,AUG,5,C,unveg,0,100,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AUG,5,X,unveg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2014,AUG,6,C,unveg,0,97,0,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2014,AUG,6,X,unveg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,90,7,0,0,0,0,0,0,0,0,0,0
2014,AUG,7,C,veg,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2014,AUG,7,X,veg,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5
2014,AUG,8,C,veg,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AUG,8,X,veg,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2014,AUG,9,C,unveg,0,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2014,AUG,9,X,unveg,1,0,0,0,0,0,0,15,0,0,0,0,0,0,20,0,0,0,0,3,0,30,0,0,75,0,0,0,0,0,0,0,0,0,2
2014,AUG,10,C,unveg,0,100,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AUG,10,X,unveg,0,0,0,0,0,0,0,12,0,0,0,0,0,0,25,0,0,0,0,2,0,2,0,0,80,0,0,0,0,0,0,0,0,0,10
2014,AUG,11,C,veg,0,25,0,0,0,0,0,4,0,0,0,0.1,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AUG,11,X,veg,20,4,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,35,0,15,0,0,80,0,0,0,0,0,0,0,0,0,25
2014,AUG,12,C,veg,0,45,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AUG,12,X,veg,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,0,2,0,0,50,0,0,0,0,0,0,0,0,0,0
2014,AUG,13,C,unveg,0,100,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AUG,13,X,unveg,5,0,0,0,2,0,0,6,7,0,0,0,0,0,0,0,0,0,0,4,0,25,0,0,75,0,0,0,0,0,0,0,0,0,4
2014,AUG,14,C,unveg,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AUG,14,X,unveg,0,5,0,0,0,0,0,20,0,0,0.5,0,0,0,15,0.5,0,0,0,10,0,10,0,0,20,0,10,5,0,10,0,0,0,0,0
2014,AUG,15,C,unveg,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AUG,15,X,unveg,10,1,0,0,1,0,0,2,2,0,0,0,0,0,90,0,2,0,0,4,0,12,0,0,6,15,0,0,0,0,0,0,0,0,0
2014,AUG,16,C,unveg,0,100,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AUG,16,X,unveg,9,3,0,0,5,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,25,0,0,30,55,0,2,0,0,0,0,0,3,0
2015,AUG,1,C,veg,0,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
2015,AUG,1,X,veg,8,0,0,0,40,0,0,35,0,1,0,0,0,0,15,0,0,0,0,12,0,35,0,0,10,0,0,0,0,0,0,0,0,0,8
2015,AUG,2,C,veg,0,100,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
2015,AUG,2,X,veg,7,0,0,0,70,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,60,0,0.5,0,0,0,0,0,0,0,4
2015,AUG,3,C,veg,0,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,1,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0
2015,AUG,3,X,veg,65,0,0,0,0.5,0,0,25,0,0,0,0,0,0,4,0,0,0,0,16,0,4,0,0,0,75,0,0,0,10,0,0,0,0,7
2015,AUG,4,C,veg,0,99,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0,0,0,0,0,0,0
2015,AUG,4,X,veg,6,0,0,0,12,0,0,30,0,0,0,0,0,0,30,0,0,0,0,8,0,6,0,0,45,0,0,0,8,0,0,0,0,0,20
2015,AUG,5,C,unveg,0,100,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,AUG,5,X,unveg,15,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2015,AUG,6,C,unveg,0,99,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
2015,AUG,6,X,unveg,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,100,12,0,0,0,0,0,0,0,0,0,0
2015,AUG,7,C,veg,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,AUG,7,X,veg,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2015,AUG,8,C,veg,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,AUG,8,X,veg,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,AUG,9,C,unveg,0,100,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,AUG,9,X,unveg,4,2,0,0,0,0,0,20,0,0,0,0,0,0,25,0,0,0,0,7,0,30,0,0,35,0,0,0,0,0,0,0,0,0,0.5
2015,AUG,10,C,unveg,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
2015,AUG,10,X,unveg,80,2,0,0,0,0,0,35,0,0,0,0,0,0,6,0,0,0,0,0.5,0,65,0,0,12,0,0,0,0,0,0,0,0,0,0.5
2015,AUG,11,C,veg,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,85,0,0,5,0,0,0,0,0,0.5,0,0,0,0,0,0,0
2015,AUG,11,X,veg,1,0,0,0,2,0,0,20,0,0,0,0,0.5,0,0,0,0,0,0,30,0,25,0,0,30,0,0,0,0,0,0,0,0,0,2
2015,AUG,12,C,veg,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,AUG,12,X,veg,25,2,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,5,50,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0
2015,AUG,13,C,unveg,0,99,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,AUG,13,X,unveg,95,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,5,0,30,0,0,12,0,0,0,0,0,0,0,0,0,2
2015,AUG,14,C,unveg,9,20,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,45,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,AUG,14,X,unveg,20,0,0,0,7,0,0,15,0,0,0,0,0,0,10,0,0,0,0,5,0,20,0,0,5,0,15,2,0,25,0,0,0,0,0
2015,AUG,15,C,unveg,0,85,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,AUG,15,X,unveg,15,1,0,0,4,0,0,25,0,0,0,0,0,0,25,0,0,0,0,4,0,95,0,0,6,20,0,0,0,0,0,0,0,0,0
2015,AUG,16,C,unveg,0,100,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
2015,AUG,16,X,unveg,13,2,0,0,2,0,0,8,0,0,0,0,0,0.5,1,0,0,0,0,0.5,0,65,0,0,20,12,0,0,0,0,0,0,0,0,0
